Refcode,largest_cavity_diameter,pore_limiting_diameter,largest_included_sphere_along_free_sphere_path,Unitcell_volume,Density_g/cm3,ASA_m^2/cm^3,ASA_m^2/g,NASA_m^2/cm^3,NASA_m^2/g,POAV_A^3,POAV_Volume_fraction,POAV_cm^3/g,PONAV_A^3,PONAV_Volume_fraction,PONAV_cm^3/g
QEWCED,3.60539,2.44525,3.60538,1975.67,2.41669,0.0,0.0,335.8,138.95,0.0,0.0,0.0,169.75,0.08592,0.0355527
VECCOW,1.80833,0.87001,1.59096,1990.45,2.75375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YEMGIH,1.50632,0.97657,1.50632,551.566,2.23435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EJODIS,2.45951,1.36976,2.11793,3648.67,1.51744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SODDEV,3.00948,1.56852,2.82194,652.353,2.41611,0.0,0.0,82.4226,34.1138,0.0,0.0,0.0,42.6508,0.06538,0.02706
QARWIR,2.20586,0.89585,1.76505,1500.89,2.27915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YOQYIO,1.50853,0.87929,1.50853,820.779,2.01976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAKKIE,2.3928,1.10104,2.36774,2147.09,2.2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KESHOI,2.02261,1.45405,2.02046,1433.69,1.59704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEHTIB,2.6426,1.33561,2.63744,2851.2,1.85779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOSHAF,1.86826,1.13859,1.85504,2092.58,1.99658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HISGEX,1.70394,0.76897,1.70394,680.377,1.90244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACUFUA,2.735,2.01528,2.735,369.28,1.78363,0.0,0.0,8.67405,4.86314,0.0,0.0,0.0,0.0,0.0,0.0
XIRWAX,4.52972,1.74541,4.52443,7929.73,1.30147,0.0,0.0,482.29,370.574,0.0,0.0,0.0,865.926,0.1092,0.0839054
OGURIR,2.75274,2.40732,2.74849,774.597,1.89999,0.0,0.0,13.7289,7.22577,0.0,0.0,0.0,9.58951,0.01238,0.00651581
NAHQUK,1.59709,0.6295,1.4569,808.851,3.89923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAMFIM,2.10224,0.96948,2.10224,3772.89,2.13583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEQXIY,2.10593,1.26803,1.78745,1219.87,1.7727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODEDAG,2.16466,1.14048,1.57645,2435.84,2.17378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QAXZIY01,2.91913,1.24932,2.90816,2203.78,2.01457,0.0,0.0,19.7153,9.78637,0.0,0.0,0.0,47.6018,0.0216,0.0107219
BIHMIP,1.74543,0.93864,1.74543,2868.77,1.80034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EQAVIE,2.47652,1.38312,2.46227,3118.24,1.56671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVELEZ,2.14557,0.82166,2.14557,1183.58,2.6493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUTTOK,2.55711,1.04459,2.55124,1425.29,2.67724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAXGAN,1.77456,0.97575,1.71807,1014.69,2.09903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANAZEW,1.80745,1.0112,1.80119,1297.07,2.15869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIWRIN,1.578,1.00506,1.47078,1469.85,2.19845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOWXIN,2.00787,1.01914,2.00434,2400.92,1.58079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUFMEC,0.95604,0.36772,0.95387,929.076,5.08979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JACJUW,2.11868,1.16123,1.44134,2472.21,3.10915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WOZMUT,2.27473,0.97241,2.26594,5555.95,4.63592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELOKIZ,1.91655,1.06218,1.8322,1390.72,1.57978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEQXEU,2.54946,1.40982,2.54719,4891.52,2.71861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FENSAV,2.71727,1.02908,2.7068,4048.71,2.50966,0.0,0.0,0.12517,0.0498752,0.0,0.0,0.0,0.0,0.0,0.0
HAZGOF,4.46378,2.93379,4.36649,6233.31,5.48283,736.854,134.393,0.0,0.0,979.378,0.15712,0.0286567,0.0,0.0,0.0
HAZGOF04,1.45445,1.2127,1.44228,6227.82,5.88039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAMNIN,1.86494,1.17406,1.75893,963.619,1.75142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FELBEG,3.01739,1.12157,2.81142,1087.6,1.73516,0.0,0.0,48.864,28.161,0.0,0.0,0.0,55.0107,0.05058,0.02915
NORQOC,2.86289,2.0154,2.86283,1580.9,1.65618,0.0,0.0,16.23,9.79965,0.0,0.0,0.0,20.2988,0.01284,0.0077528
HASRAY,5.00352,4.73153,5.00352,4950.82,4.06516,1422.26,349.867,0.0,0.0,1627.33,0.3287,0.0808578,0.0,0.0,0.0
TIWPAS,2.31912,0.94339,2.31781,794.567,2.23261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAZGOF12,1.52018,1.22615,1.50287,6246.53,5.31798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VUKPOH,2.17329,1.03949,1.93562,745.643,1.97856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BADHUM01,3.74769,2.58193,3.73654,2849.39,1.3573,0.0,0.0,852.993,628.45,0.0,0.0,0.0,737.935,0.25898,0.190806
HAZGOF14,1.51427,1.22561,1.48888,6242.17,5.31311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAZGOF06,1.48038,1.23383,1.46896,6214.13,5.75653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAZGOF01,3.90196,3.02151,3.83563,3122.01,1.23877,1239.46,1000.55,0.0,0.0,962.14,0.30818,0.248778,0.0,0.0,0.0
NORQES,4.03314,2.33367,4.03314,4791.85,1.8094,0.0,0.0,141.547,78.2289,0.0,0.0,0.0,232.692,0.04856,0.0268376
HAZGOF15,1.52476,1.23407,1.49959,6303.49,5.28692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULZOR,1.96506,0.97846,1.95678,1040.53,1.74341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JIWSEO,1.39706,0.79337,1.37405,418.264,1.94599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAZGOF02,3.86337,2.9648,3.64131,3122.13,1.23873,1206.84,974.262,0.0,0.0,935.702,0.2997,0.241942,0.0,0.0,0.0
TUJBIM,5.65964,5.28287,5.64108,1929.55,1.25725,1125.6,895.288,0.0,0.0,494.081,0.25606,0.203666,0.0,0.0,0.0
HAZGOF17,3.74333,3.38689,3.74333,6199.35,5.63312,619.915,110.048,0.0,0.0,838.772,0.1353,0.0240186,0.0,0.0,0.0
YAMNEJ,3.18986,1.86914,3.18986,1907.12,1.58868,0.0,0.0,81.783,51.4784,0.0,0.0,0.0,80.3281,0.04212,0.0265125
ACOBEC,3.40304,2.63713,3.28965,1908.75,1.56642,0.0,0.0,393.902,251.466,0.0,0.0,0.0,200.686,0.10514,0.0671212
DUJPEF,2.135,1.37158,2.00658,921.721,1.77324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEJJEK,4.95354,0.65839,4.946,2366.32,1.95823,0.0,0.0,407.994,208.349,0.0,0.0,0.0,270.991,0.11452,0.0584815
BADHOG,1.44773,1.09246,1.43712,6237.23,5.31732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VASKOR,4.41902,4.16221,4.41902,1296.58,1.15817,1744.12,1505.94,0.0,0.0,482.405,0.37206,0.321249,0.0,0.0,0.0
NORQIW,3.86076,3.26111,3.85216,2847.78,1.53305,460.438,300.341,0.0,0.0,284.265,0.09982,0.065112,0.0,0.0,0.0
CAVMUJ02,2.34742,1.53582,2.17701,1804.95,1.65651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAZGOF03,1.45422,1.15658,1.44784,6241.7,5.8673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOKNOD,4.02558,2.01262,3.82029,4474.44,1.55336,0.0,0.0,665.341,428.323,0.0,0.0,0.0,632.864,0.14144,0.091054
WUBGOR,2.81319,2.17188,2.75963,1427.76,1.49409,0.0,0.0,9.80202,6.56054,0.0,0.0,0.0,21.9589,0.01538,0.0102939
HAZGOF08,1.4755,1.18992,1.46802,6199.35,5.77026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAZGOF10,1.50998,1.21733,1.49277,6238.25,5.32504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAZGOF11,1.504,1.20719,1.50203,6207.44,5.36873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GATHAL,2.84116,1.28351,2.8339,6259.3,5.30713,0.0,0.0,11.1168,2.09469,0.0,0.0,0.0,10.3904,0.00166,0.000312787
BADHIA,1.48648,1.18998,1.48648,6266.02,5.30998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAZGOF16,1.54388,1.25985,1.53069,6342.54,5.23748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAZGOF13,1.51098,1.22639,1.51098,6230.03,5.34925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAVMUJ,2.02722,1.16676,2.02525,1680.76,1.7789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAZGOF07,1.49063,1.2201,1.48694,6206.89,5.76324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VUKPIB,1.92483,1.01462,1.90844,1462.2,2.01792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAVMUJ01,2.05134,1.24839,2.05134,1701.37,1.75736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BADHUM,1.3986,1.03975,1.3986,6202.63,5.48404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAZGOF05,1.45244,1.21357,1.44789,6221.12,5.75006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BADJAU,4.09763,2.99488,3.84584,18327.8,1.2661,1376.88,1087.5,0.0,0.0,4322.43,0.23584,0.186273,0.0,0.0,0.0
AMIZEB,2.59774,1.13463,2.59342,3542.95,1.75193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKABIA,3.04091,2.00325,2.97818,1161.42,1.88171,0.0,0.0,109.197,58.0308,0.0,0.0,0.0,77.2579,0.06652,0.0353508
HOQDOJ,2.95572,0.94219,2.95572,3061.96,2.44893,0.0,0.0,8.10349,3.30899,0.0,0.0,0.0,10.1045,0.0033,0.00134753
EYUYIH,4.4319,1.68507,4.39546,4465.86,1.476,0.0,0.0,378.53,256.456,0.0,0.0,0.0,432.206,0.09678,0.0655689
NADZID,4.67705,4.22555,4.67705,1254.34,2.37721,1350.69,568.184,0.0,0.0,389.824,0.31078,0.130733,0.0,0.0,0.0
XUCSAR01,4.08197,2.8201,4.07234,3587.05,2.05896,452.02,219.538,195.734,95.0643,438.051,0.12212,0.0593115,194.131,0.05412,0.0262851
RAFLEQ,3.07029,1.56126,2.96301,2111.12,1.62124,0.0,0.0,35.0192,21.6002,0.0,0.0,0.0,37.5358,0.01778,0.0109669
POKSEP,3.74784,1.62992,2.98041,1768.1,1.88156,0.0,0.0,274.146,145.701,0.0,0.0,0.0,162.205,0.09174,0.0487573
LIHLAQ,1.60615,0.75504,1.57012,1656.59,2.32568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAGNOY,3.03301,1.52625,3.03301,3693.06,1.56916,0.0,0.0,104.731,66.7435,0.0,0.0,0.0,190.636,0.05162,0.0328966
GIPCIU,3.11543,1.49455,3.11011,3040.74,1.68708,0.0,0.0,93.4356,55.3829,0.0,0.0,0.0,98.8241,0.0325,0.019264
LAGMUD,2.65365,1.00846,2.6483,981.787,1.71593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WICTOS,2.47042,1.34659,2.44768,2722.31,1.79595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGUGOV,2.26235,0.94325,2.25535,1610.77,2.47075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YELJEH,2.12198,1.41808,2.12198,2345.16,2.01442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIDMAW,3.6384,1.2702,3.63275,1317.04,1.58963,0.0,0.0,180.947,113.829,0.0,0.0,0.0,95.4855,0.0725,0.045608
ALIDIL,3.12156,2.74588,3.09461,1432.51,1.73934,263.709,151.615,0.0,0.0,146.66,0.10238,0.0588614,0.0,0.0,0.0
ZERNAN,4.24898,2.53648,4.16741,2050.23,1.54771,0.0,0.0,804.222,519.619,0.0,0.0,0.0,366.007,0.17852,0.115344
REDBOU,5.0296,1.54194,4.94593,2957.04,1.70495,0.0,0.0,399.906,234.556,0.0,0.0,0.0,261.284,0.08836,0.0518255
SAQQOR,10.081,8.70634,10.081,7667.72,0.812988,1874.07,2305.16,0.0,0.0,4412.31,0.57544,0.707808,0.0,0.0,0.0
FABROR,2.46249,1.03542,2.44545,502.899,2.08052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIPLUP,1.7406,0.92414,1.7406,840.509,1.92909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUTPUS,5.93131,3.78497,5.93131,4116.36,1.22839,1774.9,1444.9,0.0,0.0,1564.05,0.37996,0.309316,0.0,0.0,0.0
VOZQAF,4.82795,3.01568,4.77734,2477.69,1.23377,1657.29,1343.27,0.0,0.0,839.045,0.33864,0.274476,0.0,0.0,0.0
EYUXOM,3.49788,1.45195,3.36541,4923.52,1.62702,0.0,0.0,79.7717,49.0293,0.0,0.0,0.0,135.298,0.02748,0.0168898
LAGNEO,1.96335,1.20983,1.93011,1060.56,1.63562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REQDEX,2.75713,1.66406,2.51992,1563.88,1.93497,0.0,0.0,0.732859,0.378744,0.0,0.0,0.0,0.0,0.0,0.0
UFETIJ,3.66865,1.62388,3.50714,6323.85,2.27103,0.0,0.0,255.152,112.351,0.0,0.0,0.0,349.33,0.05524,0.0243238
GOCYAY,1.70245,0.70772,1.68932,1264.14,2.05978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XIPQOD,5.21385,3.05458,5.21385,1520.93,1.17547,1520.28,1293.35,0.0,0.0,510.213,0.33546,0.285385,0.0,0.0,0.0
XUCSAR,3.87039,2.22893,3.87039,1195.67,2.49937,0.0,0.0,653.221,261.354,0.0,0.0,0.0,244.562,0.20454,0.0818366
LAGNAK,2.33434,1.04932,2.33112,1087.32,1.67792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEJRUX,3.87289,2.58057,3.87289,2168.27,2.01925,0.0,0.0,731.03,362.03,0.0,0.0,0.0,402.517,0.18564,0.0919351
IWOGEI,4.67714,1.82669,4.33056,2741.11,1.7066,0.0,0.0,726.188,425.518,0.0,0.0,0.0,435.671,0.15894,0.0931326
DODJEM,4.69151,3.62209,4.49135,3630.9,1.4186,636.136,448.424,0.0,0.0,531.128,0.14628,0.103115,0.0,0.0,0.0
CUCHAM,2.4699,1.17173,2.4699,3803.59,1.68784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEQMEO,2.0259,1.27363,1.95511,1096.63,2.27776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TILJUU,2.8647,1.6432,2.84822,2555.04,1.83583,0.0,0.0,8.64662,4.70993,0.0,0.0,0.0,21.6157,0.00846,0.00460827
CEJLUB,2.56031,1.08949,2.52859,541.888,2.25602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAPZUY,6.29447,5.01702,6.29447,1877.91,1.29411,1616.54,1249.16,0.0,0.0,685.701,0.36514,0.282156,0.0,0.0,0.0
ITAHET,1.65109,0.84023,1.65109,452.032,2.49822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEHTEF,4.44615,0.82241,4.44615,1818.13,2.07564,0.0,0.0,641.941,309.274,0.0,0.0,0.0,295.229,0.16238,0.0782314
ALUJUN,2.72505,1.11645,2.65117,830.874,1.70352,0.0,0.0,7.05752,4.1429,0.0,0.0,0.0,9.43873,0.01136,0.00666855
TILJUU01,2.87164,1.63631,2.85774,2557.97,1.83373,0.0,0.0,7.72059,4.21031,0.0,0.0,0.0,0.0,0.0,0.0
NADZEZ,3.68631,1.64779,3.39274,9623.6,1.85839,0.0,0.0,236.668,127.351,0.0,0.0,0.0,509.281,0.05292,0.0284762
LAGPAM,3.5469,1.78952,3.5469,858.107,1.62622,0.0,0.0,270.827,166.538,0.0,0.0,0.0,79.4093,0.09254,0.056905
BADFOD,4.09853,0.79332,4.09853,1112.08,2.65158,0.0,0.0,393.675,148.468,0.0,0.0,0.0,135.786,0.1221,0.046048
BEVPIC,2.25265,1.14034,2.1855,2371.25,1.92766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XIQBUV,2.31308,1.29614,2.0122,2136.88,1.53655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASAXOK,3.01331,1.7118,2.95377,5455.18,1.16534,0.0,0.0,18.6223,15.9802,0.0,0.0,0.0,45.1689,0.00828,0.00710523
EYUXIG,3.52104,1.48255,3.42102,4934.87,1.61459,0.0,0.0,88.0289,54.5209,0.0,0.0,0.0,143.407,0.02906,0.0179984
GANGUZ,2.69296,0.93731,2.69231,877.423,2.35437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WOHDUU01,2.99857,1.0051,2.98139,2845.93,2.49947,0.0,0.0,30.1331,12.0558,0.0,0.0,0.0,59.7077,0.02098,0.00839377
NOHGEX,2.5916,1.37783,2.5916,819.783,1.71024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOTDII,2.6625,1.4203,2.6625,1319.57,1.67185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAGMOX,2.43715,1.09373,2.43715,808.97,1.80301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VELHUS,2.38624,1.2904,1.98794,1282.52,1.80279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAGNIS,2.37093,1.11796,2.33223,995.002,1.64975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QAFZAC,2.34907,1.35382,1.8993,2753.96,1.53987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YENSAL,3.69402,1.29968,3.6871,1339.32,1.43417,0.0,0.0,350.936,244.696,0.0,0.0,0.0,163.719,0.12224,0.085234
BADFOD01,4.10612,0.78858,4.10612,1111.14,2.65385,0.0,0.0,402.558,151.688,0.0,0.0,0.0,136.67,0.123,0.0463478
VUKPUN,4.09229,3.6628,4.06763,1266.98,2.78437,976.252,350.618,0.0,0.0,293.078,0.23132,0.0830779,0.0,0.0,0.0
VETWID,2.89373,2.32216,2.89373,2534.82,2.11936,0.0,0.0,51.816,24.4489,0.0,0.0,0.0,53.6368,0.02116,0.00998417
WOHDUU,3.26527,1.46641,3.24889,2823.46,2.15037,0.0,0.0,144.075,66.9998,0.0,0.0,0.0,181.831,0.0644,0.0299483
NEXWOE,2.70925,1.14229,2.68755,2231.25,1.70375,0.0,0.0,0.459078,0.269452,0.0,0.0,0.0,0.0,0.0,0.0
FUSVUN,7.25298,3.11145,7.25298,3169.0,1.51051,931.033,616.37,0.0,0.0,676.074,0.21334,0.141237,0.0,0.0,0.0
KAHBEC,4.10462,1.16119,4.05635,2688.18,2.49581,0.0,0.0,477.824,191.451,0.0,0.0,0.0,361.775,0.13458,0.0539225
RABZAZ,5.27004,2.01438,5.14056,2917.05,3.28727,0.0,0.0,650.659,197.933,0.0,0.0,0.0,457.627,0.15688,0.0477235
OVUYOW,2.12399,1.08657,2.12103,1896.02,1.70687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAGNUE,4.77912,3.0266,4.77722,1712.75,2.1527,1084.1,503.599,0.0,0.0,438.67,0.25612,0.118976,0.0,0.0,0.0
DOSWIS,2.5874,1.26019,2.52614,1630.87,1.73157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WUKFEP,3.60949,1.57898,3.55999,4822.79,2.10862,0.0,0.0,299.569,142.069,0.0,0.0,0.0,414.181,0.08588,0.0407281
CUCHOA,3.05948,1.41346,3.04357,893.592,1.61752,0.0,0.0,51.3195,31.7273,0.0,0.0,0.0,37.6917,0.04218,0.026077
QOZFIX,2.56668,1.48405,2.56368,2142.56,2.12077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIFWUZ,4.19396,2.03693,4.18757,5752.52,4.03927,0.0,0.0,395.865,98.0042,0.0,0.0,0.0,568.464,0.09882,0.0244648
TATBUO,2.42118,1.02245,2.41829,901.553,2.47565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATIKIX,2.28779,1.13671,2.27258,635.967,1.91691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOJHIL,1.82763,0.95702,1.79937,1262.4,1.9526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UXAPEQ,3.92656,1.4118,3.92656,1144.79,1.75036,0.0,0.0,360.757,206.104,0.0,0.0,0.0,116.608,0.10186,0.0581937
AHEKUV,4.01221,2.27987,4.01221,2755.82,1.57708,0.0,0.0,497.708,315.588,0.0,0.0,0.0,362.5,0.13154,0.0834073
ZOGROF01,6.45131,5.91506,6.44771,3940.63,1.17125,1946.04,1661.51,0.0,0.0,1753.82,0.44506,0.379988,0.0,0.0,0.0
JABJEF,3.46639,2.44327,3.46445,820.211,2.30233,0.0,0.0,165.885,72.0508,0.0,0.0,0.0,60.712,0.07402,0.03215
ZOGROF02,6.46205,5.76052,6.45478,4043.76,1.14138,2204.31,1931.27,0.0,0.0,1851.56,0.45788,0.401164,0.0,0.0,0.0
SOLHUZ,12.6412,12.10773,12.6412,7181.09,1.2031,1329.37,1104.95,0.0,0.0,3280.46,0.45682,0.379703,0.0,0.0,0.0
MEXHOO,2.25154,1.61145,2.25154,2151.04,1.58599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OZICAE,3.71766,2.61878,3.70672,2409.2,1.89295,0.0,0.0,607.492,320.923,0.0,0.0,0.0,415.731,0.17256,0.0911593
ZOGROF,6.06819,5.50317,6.06153,3763.84,1.22626,1898.07,1547.85,0.0,0.0,1579.31,0.4196,0.342178,0.0,0.0,0.0
ZOGRIZ,6.11909,5.67206,6.11909,3676.27,1.37095,1756.49,1281.22,0.0,0.0,1372.79,0.37342,0.27238,0.0,0.0,0.0
SOLHOT,6.41569,5.44121,6.41569,4232.35,1.82144,1067.19,585.904,0.0,0.0,1002.31,0.23682,0.130018,0.0,0.0,0.0
YUJKIA,5.15157,4.65942,5.15157,2778.94,1.53862,754.5,490.376,0.0,0.0,474.922,0.1709,0.111074,0.0,0.0,0.0
MEXHII,2.14768,1.51526,2.06113,2293.26,1.56889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JABHUT,1.97905,1.17476,1.93767,1425.59,2.31401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZONBAH,3.88017,3.16482,3.86397,2068.36,1.74271,951.848,546.19,0.0,0.0,492.891,0.2383,0.136741,0.0,0.0,0.0
HAZGOF,4.46378,2.93379,4.36649,6233.31,5.48283,736.854,134.393,0.0,0.0,979.378,0.15712,0.0286567,0.0,0.0,0.0
HAZGOF04,1.45445,1.2127,1.44228,6227.82,5.88039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YAMNIN,1.86494,1.17406,1.75893,963.619,1.75142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FELBEG,3.01739,1.12157,2.81142,1087.6,1.73516,0.0,0.0,48.864,28.161,0.0,0.0,0.0,55.0107,0.05058,0.02915
NORQOC,2.86289,2.0154,2.86283,1580.9,1.65618,0.0,0.0,16.23,9.79965,0.0,0.0,0.0,20.2988,0.01284,0.0077528
HASRAY,5.00352,4.73153,5.00352,4950.82,4.06516,1422.26,349.867,0.0,0.0,1627.33,0.3287,0.0808578,0.0,0.0,0.0
TIWPAS,2.31912,0.94339,2.31781,794.567,2.23261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAZGOF12,1.52018,1.22615,1.50287,6246.53,5.31798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VUKPOH,2.17329,1.03949,1.93562,745.643,1.97856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BADHUM01,3.74769,2.58193,3.73654,2849.39,1.3573,0.0,0.0,852.993,628.45,0.0,0.0,0.0,737.935,0.25898,0.190806
HAZGOF14,1.51427,1.22561,1.48888,6242.17,5.31311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAZGOF06,1.48038,1.23383,1.46896,6214.13,5.75653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAZGOF01,3.90196,3.02151,3.83563,3122.01,1.23877,1239.46,1000.55,0.0,0.0,962.14,0.30818,0.248778,0.0,0.0,0.0
NORQES,4.03314,2.33367,4.03314,4791.85,1.8094,0.0,0.0,141.547,78.2289,0.0,0.0,0.0,232.692,0.04856,0.0268376
HAZGOF15,1.52476,1.23407,1.49959,6303.49,5.28692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
